_id,content,category
68866,"انقلاب اسلامی ایران، با اتکا به ایده‌های برآمده از صدر اسلام، هنجارها و هویت مقاومتی را در جهان مدرن تاسیس و توسعه بخشیده و توانسته است ساختار بین‌المللی را دست‌کم در زیرسیستم بین‌الملکی خاورمیانه دچار تغییرات جدی از منظر موجودیت‌های اجتماعی کند و حتی ساختار مادی را نیز تغییر دهد.
این بدان معناست که انقلابی که حاصل خون شهدای ملت ایران است، توانسته مرزهای نظام بین‌المللی را درنوردیده و مدرنیسم غربی را با پدیده‌ای جدید مواجه کند. این پدیده جدید، فرهنگ غالب بین‌المللی را با چالشی مواجه کرده است که سال‌ها پیش برخی متفکرین غربی در خصوص آن هشدار داده‌اند: «تمدن خفته خاورمیانه، در حال بیدار شده است.»",دین و جامعه/سیاست
68772,چرا پایان تاریخ بشر باید به معحزه و آمدن منجی ختم شود ؟ آیااین دلیل بر این نیست که دین خدا آنقدر سخت است که باید امام زمان بیاید و با جنگ و رعب و معجزه همه رو وادار به اجرای دین کند و اون موقع فقط افراد صالح روی زمین باقی بمانند؟؟ چرا باید اینطور باشد ؟ و این که چرا منجی باید آخرین امام باشد ؟ چرا هر کدام از ائمه منجی زمان خود نبودند تا بنای شرک و ظلم برچیده شود ؟؟,دین و جامعه/سیاست
68788,علل فروپاشی خانواده در جهان غرب چیست؟,دین و جامعه/سیاست
68799,با سلام و تشکر از اینکه این مرکز را به منظور دریافت پاسخ سوالات خویش انتخاب کرده اید ، در باره نقش انقلاب اسلامی در پیشرفت و ترقی جامعه اسلامی باید ابتدا اشاره نماییم که انقلاب اسلامی تحولاتی عظیم برای کشورمان در ابعاد مختلف فرهنگی، سیاسی، اقتصادی، علمی و ... به دنبال داشت. و موجب ارتقاء جایگاه ایران درسطح منطقه ای و جهانی گردید. از طرفی به منظور بیان نقش یک تحول عظیم همچون انقلاب اسلامی در رشد و پیشرفت در هر جامعه ای راههایی وجود دارد که یکی از مهمترین آنها عبارت است از بیان دستاوردهایی که آن تحول عظیم به همراه داشته است .,دین و جامعه/سیاست
68801,دانشجوی محترم ابتدا از اینکه بار دیگر این مرکز را به منظور دریافت پاسخ سوالات خویش انتخاب کرده اید از شما سپاسگذاریم. یکی از بحث برانگیز ترین نظریه های باب اندیشه سیاسی دوران معاصر ، نظریه «زوال اندیشه سیاسی در ایران» دکتر سید جواد طباطبایی می باشد . دکتر سید جواد طباطبایی در این کتاب معتقد است اندیشه سیاسی در ایران دارای فراز و فرود بوده است و سرانجام به زوال رسیده است . به گونه ای که امروزه از اندیشه سیاسی در ایران نمی توان سخن گفت .,دین و جامعه/سیاست
68809,**ما هو العامل الذي يدفع بلا وعذاب الهي في زماننا، وفقًا لهذا النص؟**,دین و جامعه/سیاست
68512,برای تسریع در ظهور امام زمان، چه اقداماتی ضروری است؟,دین و جامعه/سیاست
68384,"جهانی شدن یعنی چه؟ تفاوت جهانی شدن با جهانی سازی چیست؟ ا
قطع سلطه استعمار هدف حکومت جهانی مهدی(ع)
می‌توان پروژه حکومت جهانی حضرت مهدی(ع) را در راستای پروژه جهانی شدن تلقی کرد و درصورت عدم انحراف اساسی در مسیر آن می‌توان آن را منتهی به حکومت عدل جهانی حضرت مهدی(ع) دانست.",دین و جامعه/سیاست
68388,چیزهایی که پشت سرمسوولین یا بازیگرها و فوتبالیست هاعمومامطرح میشه،یاحرفهایی دربحث های سیاسی پشت سرمسوولین زده میشه غیبت حساب میشه؟,دین و جامعه/سیاست
68399,جبهه علمی چگونه قصد دارد با انتشار اطلاعات صحیح، به مقابله با اطلاعات نادرست دشمنان اسلام بپردازد؟,دین و جامعه/سیاست
68422,ویرایش علمی - می خواستم درباه فرقه های فرماسونری و شیطان پرستی نشانه های ان در زندگی روز مره به صورت مفصل بدانم؟,دین و جامعه/سیاست
68645,چرا باید این همه هزینه تحریم بدهیم؟مگر درقبالش چه بدست آورده ایم؟,دین و جامعه/سیاست
68650,چراباوجودگذشت سالهاازنظام جمهوری اسلامی،مردم بعدازانقلاب به لحاظ گرایش به دینداری ضعیف ترازقبل ازانقلاب شده اند؟,دین و جامعه/سیاست
68674,شیعیان معترض در عربستان چه وضعیتی دارند؟,دین و جامعه/سیاست
68680,شبکه­ های اجتماعی و جنگ نرم؟,دین و جامعه/سیاست
68682,**34 سال مقاومت و مقابله انقلاب اسلامی با جریان نفوذ**,دین و جامعه/سیاست
68686,دست دادن بعد از اتمام نماز از کجا ریشه گرفته؟,دین و جامعه/سیاست
68694,عوامل قساوت قلب و ریشه‌کنی نفاق کدامند؟,دین و جامعه/سیاست
68695,غدیر در کلام امام خمینی(ره) را بنویسید.,دین و جامعه/سیاست
68719,فلسفه ولایت فقیه چیست؟ فرق ولایت فقیه با مرجع تقلید در چیست؟ چرا باید هر دو را داشته باشیم؟ چرا هر دو باید باهم باشند؟,دین و جامعه/سیاست
68725,سیاحت غرب در چه باره است و مشاهدات آیت الله قوچانی در این کتاب چه جایگاهی دارد؟,دین و جامعه/سیاست
68744,چطور سرزمینی مقدس می شودمثل بیت المقدس اما جای دیگر نه؟دلیل آن چیست؟,دین و جامعه/سیاست
68815,در آیه ۵۷ سوره احزاب، این که گفته شده است آنها خدا و پیامبرش و در آیه ۵۸ سوره احزاب مؤمنین را مورد آزار قرار می دادند، چرا آنها را مورد آزار و اذیت قرار می دادند؟ این ها از چه چیزی رنج می بردند که دوست داشتند مومنین را اذیت و آزار کنند؟,دین و جامعه/سیاست
