_id,question.text.fa
9111,کسانى که در دامنه‌ى کوه يا تپّه خانه مى‌سازند، آيا حق دارند از احياى زمين‌هاى بالاتر از خانه‌ى خودشان در دامنه‌ى کوه يا تپّه ـ به عنوان حريم ـ ممانعت کنند؟
9112,آيا اراضى موات ـ که هيچ‌گونه فعّاليت کشاورزى و احيا و عمران بر روى آن  صورت نگرفته و اکنون در اختيار هيأت واگذارى زمين است ـ ، مى‌تواند وقف باشد و فردى ادّعاى وقفيّت آن را بنمايد؟
9113,حريم ملک از آن کيست؟
9114,آيا اگر مالک زمين؛ آن را تا سه سال زراعت و عمران نکرد، ديگران مى‌توانند تصرّف کنند؟
9115,آيا زمين مواتى را که سنگ‌چين شده، مى‌توان فروخت؟
9116,اگر شخصى يا گروهى در حريم ملکى بدون اجازه‌ى صاحب حريم، سنگ‌چينى و ديوارکشى يا آبادى ايجاد کنند و از طرف ديگر صاحبان حريم در ابتدا با وجود  اطّلاع و عدم رضايت، مانع نشوند؛ امّا بعدا مخالفت خود را اظهار کنند، آيا در اين صورت تحجيرکننده و آبادکننده مالک مى‌شود يا نه؟
9117,حق تقدّم استفاده از آب چشمه‌هايى که به صورت سنتى و بدون قرارداد مکتوب مورد استفاده قرار مى‌گيرند چيست؟
9118,آيا گرفتن خسارت تأخير پرداختن دَيْن از کفّار جايز است؟
9119,آيا طلب‌کار حق گرفتن وثيقه و رهن از بدهکار، به صورت اجبارى دارد يا خير؟
9120,قرض کردن در صورت احتياج، آيا واجب است يا مستحب يا مکروه؟
9121,اگر کسى از فردى طلب‌کار بوده و وى انکار نمايد، آيا هزينه‌هاى اثبات حق از قبيل ابطال تمبر، هزينه دادرسى، حق کارشناسى، حق وکالت و... بر عهده طلب‌کار است يا بدهکار؟
9122,تقاص چيست؟ و آيا اگر تقاص مستلزم ضرر باشد، ضمان دارد؟
9123,آيا خسارت تأخير اداى دين و ديرکرد را مى‌توان ضمن عقد لازم شرط کرد؟
9124,مستثنيات دين چيست؟ آيا تلفن و ماشين جزو مستثنيات دين محسوب مى‌شوند؟
9125,آيا جايز است کسى مالى را به ديگرى، به کمتر از قيمت بازار بفروشد، به شرط اين که خريدار مقدارى به او قرض دهد؟ آيا همين عمل ضمن صلح نيز جايز است؟
9126,آيا تأخير در پرداخت قرض و دين، در صورت تمکن و سر رسيدن وقت بازپرداخت آن، گناه است؟ تأخير در پرداخت اقساط وام چه طور؟
9127,فردى بدهکار هستم و طلب‌کار طلب خود را فراموش نموده است، آيا مى‌توانم طلب او را به عنوان هديه به وى بدهم؟
9128,اگر فردى مقدار پولى را قرض کند و يادش برود آن را ادا بکند، تکليف چيست؟
9129,اگر کسى پولى به ديگرى قرض دهد و بگويد: به شرطى به تو قرض مى‌دهم که تو نيز در مقابل به فرزندان من قرآن تعليم دهى، آيا اين کار جايز است؟
9130,اگر کسى بدهکار است و چيزى غير از خانه براى اداى دين ندارد، آيا طلب‌کار مى‌تواند او را مجبور سازد که خانه‌ى مسکونى‌اش را بفروشد؟
9131,آيا گرفتن قرض ربايى، حتّى در صورت ناچارى و يا مثلاً در مورد کسى‌که آبرويش در خطر است، حرام است؟
9132,بدهکار عمدا در پرداخت بدهى کوتاهى مى‌کند و طلب‌کار براى گرفتن آن به طرح دعوى در دادگسترى مى‌پردازد. آيا طلب‌کار مى‌تواند علاوه بر اصل دين، هزينه‌ى طرح دعوى و زيان ناشى از آن را از بدهکار مطالبه نمايد؟
9133,در مورد قرض و استقراضى که سال‌ها بر آن گذشته و ارزش پول تغيير کرده چه بايد کرد؟
9134,آيا مى‌توان در صندوق‌هاى قرض‌الحسنه مبلغى را از وام‌گيرنده به عنوان کارمزد و هزينه‌ى وسايل گرفت؟ آيا مى‌توان او را مجبور به پرداخت حقّ بيمه براى تکفّل بيمه‌ى اداى قرض نمود؟
9135,آيا ممکن است به نحو مشروع در بعض موارد، مثل وارد شدن ضرر بر شخص به واسطه‌ى خسارت تأخير اداى دين را گرفت؟ يا به صورت شرط در ضمن عقد لازم  و نظير اين‌ها، با ملاحظه‌ى اين که ارزش پول هم در حال تغيير است؟
9136,اگر مال مرهونه از مستثنيات دين باشد ـ مانند خانه مسکونى ـ آيا مرتهن مى‌تواند با شرايطش آن را بفروشد و عوض دين، آن را بردارد، و آيا مستثنيات دين در رهن با ساير اموال تفاوت دارد؟
9137,فرد مفلسى خانه اجاره‌اى دارد و براى اجاره، پول پيش به موجر قرض داده است. آيا اين پول قرضى جزو مستثنيات دين است؟
9138,آيا بدهکارى که به بانک بهره داده است، مى‌تواند به عنوان تقاص، پولى در بانک بسپارد و به اندازه‌ى بهره‌اى که داده دريافت کند؟
9139,آيا قرض از عقود جايز است يا لازم؟ و در صورت اشتراط مدت چگونه خواهد بود؟
9140,عضو شرکت تعاونى روستا مى‌باشم. اين شرکت هر ساله به اعضاى خود وام مى‌دهد، به طورى که در ازاى هر بيست‌هزار تومان بعد از يک سال، بيست و دو هزار تومان مى‌گيرد که مبلغ هزار و دويست تومان بابت کارمزد و هزينه‌ى جارى شرکت و مبلغ هشتصد تومان به حساب دفترچه واريز مى‌شود، آيا گرفتن مبلغ دو هزار تومان جايز است؟
9141,دِينى نزد حاکم شرع ثابت شده، اما دسترسى به بدهکار نبوده است. حاکم شرع مالى از بدهکار را براى طلبکار توقيف کرده است، ولى شخص ثالثى مدّعى شده که مال معيّنِ توقيف شده ملک وى بوده که به عاريه و امانت نزد بدهکار بوده است و طلب‌کار مدعى است مال بدهکار بوده است. تکليف چيست؟
9142,کارمندى وامى را از اداره يا جاى ديگر مى‌گيرد تا در برابر آن به تدريج از حقوق وى برداشت شود، کارمند با آن وام براى حج ثبت نام مى‌کند، آيا با اين وام استطاعت حاصل مى‌شود؟
9143,شخصى کتابى را در رايانه تايپ و آماده چاپ کرده است، صاحب کتاب، پول وى را نمى‌دهد، آيا مى‌تواند کتاب را از باب تقاصّ بردارد تا به حقّ خود برسد؟
9144,شخصى وام صنفى دريافت کرده است، آيا مى‌تواند آن‌را به جاى مصرف در آن صنف، در بدهکارى‌هاى خودش مصرف نمايد؟
